FLIGHT_DATE,PAIRING_POSITION,EQUIPMENT,n_bid,n_reserve,workload
2024-01-31,FO,321,24,30,1.25
2024-01-31,FO,332,44,25,0.57
2024-01-31,FO,717,29,18,0.62
2024-02-01,CA,321,27,27,1
2024-02-01,CA,332,46,35,0.76
2024-02-01,CA,717,31,16,0.52
2024-02-01,FA,NA,523,301,0.58
2024-02-01,FO,321,27,33,1.22
2024-02-01,FO,332,45,26,0.58
2024-02-01,FO,717,30,18,0.6
2024-02-02,CA,321,26,26,1
2024-02-02,CA,332,48,31,0.65
2024-02-02,CA,717,32,16,0.5
2024-02-02,FA,NA,547,301,0.55
2024-02-02,FO,321,26,29,1.12
2024-02-02,FO,332,47,25,0.53
2024-02-02,FO,717,32,17,0.53
2024-02-03,CA,321,26,24,0.92
2024-02-03,CA,332,46,29,0.63
2024-02-03,CA,717,27,14,0.52
2024-02-03,FA,NA,529,315,0.6
2024-02-03,FO,321,26,26,1
2024-02-03,FO,332,46,22,0.48
2024-02-03,FO,717,28,16,0.57
2024-02-04,CA,321,26,24,0.92
2024-02-04,CA,332,44,29,0.66
2024-02-04,CA,717,28,13,0.46
2024-02-04,FA,NA,495,322,0.65
2024-02-04,FO,321,26,27,1.04
2024-02-04,FO,332,44,23,0.52
2024-02-04,FO,717,28,15,0.54
2024-02-05,CA,321,27,27,1
2024-02-05,CA,332,46,37,0.8
2024-02-05,CA,717,28,15,0.54
2024-02-05,FA,NA,520,286,0.55
2024-02-05,FO,321,26,32,1.23
2024-02-05,FO,332,45,27,0.6
2024-02-05,FO,717,29,16,0.55
2024-02-06,CA,321,26,28,1.08
2024-02-06,CA,332,45,40,0.89
2024-02-06,CA,717,29,15,0.52
2024-02-06,FA,NA,503,285,0.57
2024-02-06,FO,321,26,35,1.35
2024-02-06,FO,332,45,28,0.62
2024-02-06,FO,717,29,16,0.55
2024-02-07,CA,321,26,25,0.96
2024-02-07,CA,332,44,36,0.82
2024-02-07,CA,717,32,15,0.47
2024-02-07,FA,NA,506,286,0.57
2024-02-07,FO,321,26,34,1.31
2024-02-07,FO,332,44,27,0.61
2024-02-07,FO,717,30,19,0.63
2024-02-08,CA,321,26,26,1
2024-02-08,CA,332,45,38,0.84
2024-02-08,CA,717,31,15,0.48
2024-02-08,FA,NA,519,287,0.55
2024-02-08,FO,321,26,35,1.35
2024-02-08,FO,332,46,25,0.54
2024-02-08,FO,717,31,17,0.55
2024-02-09,CA,321,28,26,0.93
2024-02-09,CA,332,46,39,0.85
2024-02-09,CA,717,33,14,0.42
2024-02-09,FA,NA,545,294,0.54
2024-02-09,FO,321,29,33,1.14
2024-02-09,FO,332,46,24,0.52
2024-02-09,FO,717,32,16,0.5
2024-02-10,CA,321,27,21,0.78
2024-02-10,CA,332,46,28,0.61
2024-02-10,CA,717,28,12,0.43
2024-02-10,FA,NA,529,338,0.64
2024-02-10,FO,321,27,29,1.07
2024-02-10,FO,332,47,21,0.45
2024-02-10,FO,717,27,13,0.48
2024-02-11,CA,321,26,19,0.73
2024-02-11,CA,332,45,22,0.49
2024-02-11,CA,717,29,13,0.45
2024-02-11,FA,NA,521,365,0.7
2024-02-11,FO,321,26,27,1.04
2024-02-11,FO,332,46,21,0.46
2024-02-11,FO,717,29,14,0.48
2024-02-12,CA,321,26,26,1
2024-02-12,CA,332,44,34,0.77
2024-02-12,CA,717,29,15,0.52
2024-02-12,FA,NA,518,318,0.61
2024-02-12,FO,321,26,38,1.46
2024-02-12,FO,332,44,28,0.64
2024-02-12,FO,717,30,13,0.43
2024-02-13,CA,321,27,25,0.93
2024-02-13,CA,332,44,38,0.86
2024-02-13,CA,717,31,17,0.55
2024-02-13,FA,NA,518,282,0.54
2024-02-13,FO,321,27,38,1.41
2024-02-13,FO,332,45,31,0.69
2024-02-13,FO,717,31,15,0.48
2024-02-14,CA,321,27,27,1
2024-02-14,CA,332,43,39,0.91
2024-02-14,CA,717,32,16,0.5
2024-02-14,FA,NA,518,282,0.54
2024-02-14,FO,321,27,39,1.44
2024-02-14,FO,332,44,32,0.73
2024-02-14,FO,717,34,15,0.44
2024-02-15,CA,321,27,28,1.04
2024-02-15,CA,332,46,39,0.85
2024-02-15,CA,717,33,17,0.52
2024-02-15,FA,NA,524,285,0.54
2024-02-15,FO,321,27,37,1.37
2024-02-15,FO,332,45,29,0.64
2024-02-15,FO,717,30,17,0.57
2024-02-16,CA,321,25,29,1.16
2024-02-16,CA,332,44,37,0.84
2024-02-16,CA,717,34,14,0.41
2024-02-16,FA,NA,530,293,0.55
2024-02-16,FO,321,25,35,1.4
2024-02-16,FO,332,47,30,0.64
2024-02-16,FO,717,34,18,0.53
2024-02-17,CA,321,26,25,0.96
2024-02-17,CA,332,48,32,0.67
2024-02-17,CA,717,30,10,0.33
2024-02-17,FA,NA,541,311,0.57
2024-02-17,FO,321,26,34,1.31
2024-02-17,FO,332,48,29,0.6
2024-02-17,FO,717,30,16,0.53
2024-02-18,CA,321,26,26,1
2024-02-18,CA,332,46,31,0.67
2024-02-18,CA,717,28,11,0.39
2024-02-18,FA,NA,520,318,0.61
2024-02-18,FO,321,26,38,1.46
2024-02-18,FO,332,48,26,0.54
2024-02-18,FO,717,28,15,0.54
2024-02-19,CA,321,25,25,1
2024-02-19,CA,332,47,35,0.74
2024-02-19,CA,717,30,14,0.47
2024-02-19,FA,NA,540,301,0.56
2024-02-19,FO,321,25,35,1.4
2024-02-19,FO,332,48,29,0.6
2024-02-19,FO,717,32,16,0.5
2024-02-20,CA,321,23,25,1.09
2024-02-20,CA,332,48,36,0.75
2024-02-20,CA,717,28,15,0.54
2024-02-20,FA,NA,500,281,0.56
2024-02-20,FO,321,23,37,1.61
2024-02-20,FO,332,49,31,0.63
2024-02-20,FO,717,28,17,0.61
2024-02-21,CA,321,23,25,1.09
2024-02-21,CA,332,46,38,0.83
2024-02-21,CA,717,30,17,0.57
2024-02-21,FA,NA,501,274,0.55
2024-02-21,FO,321,23,36,1.57
2024-02-21,FO,332,46,27,0.59
2024-02-21,FO,717,31,17,0.55
2024-02-22,CA,321,25,26,1.04
2024-02-22,CA,332,47,39,0.83
2024-02-22,CA,717,30,17,0.57
2024-02-22,FA,NA,514,287,0.56
2024-02-22,FO,321,25,37,1.48
2024-02-22,FO,332,46,30,0.65
2024-02-22,FO,717,29,16,0.55
2024-02-23,CA,321,25,24,0.96
2024-02-23,CA,332,47,37,0.79
2024-02-23,CA,717,33,15,0.45
2024-02-23,FA,NA,546,290,0.53
2024-02-23,FO,321,25,36,1.44
2024-02-23,FO,332,47,30,0.64
2024-02-23,FO,717,33,16,0.48
2024-02-24,CA,321,26,21,0.81
2024-02-24,CA,332,47,27,0.57
2024-02-24,CA,717,28,12,0.43
2024-02-24,FA,NA,537,306,0.57
2024-02-24,FO,321,26,30,1.15
2024-02-24,FO,332,48,28,0.58
2024-02-24,FO,717,28,14,0.5
2024-02-25,CA,321,26,21,0.81
2024-02-25,CA,332,43,30,0.7
2024-02-25,CA,717,28,13,0.46
2024-02-25,FA,NA,497,307,0.62
2024-02-25,FO,321,26,32,1.23
2024-02-25,FO,332,42,27,0.64
2024-02-25,FO,717,30,14,0.47
2024-02-26,CA,321,26,26,1
2024-02-26,CA,332,47,36,0.77
2024-02-26,CA,717,30,18,0.6
2024-02-26,FA,NA,560,303,0.54
2024-02-26,FO,321,26,36,1.38
2024-02-26,FO,332,50,29,0.58
2024-02-26,FO,717,30,17,0.57
2024-02-27,CA,321,26,25,0.96
2024-02-27,CA,332,45,38,0.84
2024-02-27,CA,717,28,16,0.57
2024-02-27,FA,NA,521,295,0.57
2024-02-27,FO,321,26,36,1.38
2024-02-27,FO,332,44,28,0.64
2024-02-27,FO,717,28,18,0.64
2024-02-28,CA,321,27,27,1
2024-02-28,CA,332,41,39,0.95
2024-02-28,CA,717,28,17,0.61
2024-02-28,FA,NA,499,301,0.6
2024-02-28,FO,321,27,38,1.41
2024-02-28,FO,332,43,28,0.65
2024-02-28,FO,717,28,16,0.57
2024-02-29,CA,321,28,27,0.96
2024-02-29,CA,332,42,37,0.88
2024-02-29,CA,717,29,17,0.59
2024-02-29,FA,NA,512,302,0.59
2024-02-29,FO,321,28,40,1.43
2024-02-29,FO,332,44,30,0.68
2024-02-29,FO,717,30,16,0.53
2024-03-01,CA,321,26,28,1.08
2024-03-01,CA,332,46,34,0.74
2024-03-01,CA,717,32,16,0.5
2024-03-01,FA,NA,571,301,0.53
2024-03-01,FO,321,26,39,1.5
2024-03-01,FO,332,46,31,0.67
2024-03-01,FO,717,32,16,0.5
2024-03-02,CA,321,25,28,1.12
2024-03-02,CA,332,48,20,0.42
2024-03-02,CA,717,30,12,0.4
2024-03-02,FA,NA,532,283,0.53
2024-03-02,FO,321,25,30,1.2
2024-03-02,FO,332,51,18,0.35
2024-03-02,FO,717,29,13,0.45
2024-03-03,CA,321,26,30,1.15
2024-03-03,CA,332,47,23,0.49
2024-03-03,CA,717,29,12,0.41
2024-03-03,FA,NA,539,284,0.53
2024-03-03,FO,321,26,34,1.31
2024-03-03,FO,332,48,20,0.42
2024-03-03,FO,717,29,12,0.41
2024-03-04,CA,321,25,32,1.28
2024-03-04,CA,332,49,32,0.65
2024-03-04,CA,717,29,12,0.41
2024-03-04,FA,NA,535,277,0.52
2024-03-04,FO,321,25,35,1.4
2024-03-04,FO,332,48,19,0.4
2024-03-04,FO,717,29,15,0.52
2024-03-05,CA,321,26,31,1.19
2024-03-05,CA,332,43,31,0.72
2024-03-05,CA,717,28,15,0.54
2024-03-05,FA,NA,517,274,0.53
2024-03-05,FO,321,26,36,1.38
2024-03-05,FO,332,45,25,0.56
2024-03-05,FO,717,28,16,0.57
2024-03-06,CA,321,28,33,1.18
2024-03-06,CA,332,42,34,0.81
2024-03-06,CA,717,30,13,0.43
2024-03-06,FA,NA,504,265,0.53
2024-03-06,FO,321,27,39,1.44
2024-03-06,FO,332,41,24,0.59
2024-03-06,FO,717,30,16,0.53
2024-03-07,CA,321,26,32,1.23
2024-03-07,CA,332,45,35,0.78
2024-03-07,CA,717,30,13,0.43
2024-03-07,FA,NA,522,260,0.5
2024-03-07,FO,321,25,38,1.52
2024-03-07,FO,332,44,23,0.52
2024-03-07,FO,717,29,15,0.52
2024-03-08,CA,321,29,31,1.07
2024-03-08,CA,332,46,31,0.67
2024-03-08,CA,717,32,11,0.34
2024-03-08,FA,NA,554,275,0.5
2024-03-08,FO,321,28,38,1.36
2024-03-08,FO,332,46,24,0.52
2024-03-08,FO,717,33,14,0.42
2024-03-09,CA,321,28,30,1.07
2024-03-09,CA,332,46,27,0.59
2024-03-09,CA,717,28,12,0.43
2024-03-09,FA,NA,531,278,0.52
2024-03-09,FO,321,27,38,1.41
2024-03-09,FO,332,48,22,0.46
2024-03-09,FO,717,27,13,0.48
2024-03-10,CA,321,26,29,1.12
2024-03-10,CA,332,45,26,0.58
2024-03-10,CA,717,27,12,0.44
2024-03-10,FA,NA,531,293,0.55
2024-03-10,FO,321,26,38,1.46
2024-03-10,FO,332,46,22,0.48
2024-03-10,FO,717,28,14,0.5
2024-03-11,CA,321,29,26,0.9
2024-03-11,CA,332,47,35,0.74
2024-03-11,CA,717,30,14,0.47
2024-03-11,FA,NA,548,279,0.51
2024-03-11,FO,321,28,37,1.32
2024-03-11,FO,332,46,21,0.46
2024-03-11,FO,717,29,16,0.55
2024-03-12,CA,321,26,28,1.08
2024-03-12,CA,332,44,33,0.75
2024-03-12,CA,717,28,12,0.43
2024-03-12,FA,NA,515,265,0.51
2024-03-12,FO,321,26,40,1.54
2024-03-12,FO,332,45,23,0.51
2024-03-12,FO,717,28,15,0.54
2024-03-13,CA,321,27,26,0.96
2024-03-13,CA,332,45,34,0.76
2024-03-13,CA,717,27,13,0.48
2024-03-13,FA,NA,525,260,0.5
2024-03-13,FO,321,27,40,1.48
2024-03-13,FO,332,45,24,0.53
2024-03-13,FO,717,27,17,0.63
2024-03-14,CA,321,27,29,1.07
2024-03-14,CA,332,44,33,0.75
2024-03-14,CA,717,32,13,0.41
2024-03-14,FA,NA,535,263,0.49
2024-03-14,FO,321,27,41,1.52
2024-03-14,FO,332,43,28,0.65
2024-03-14,FO,717,31,20,0.65
2024-03-15,CA,321,28,28,1
2024-03-15,CA,332,46,28,0.61
2024-03-15,CA,717,31,12,0.39
2024-03-15,FA,NA,558,267,0.48
2024-03-15,FO,321,28,35,1.25
2024-03-15,FO,332,46,26,0.57
2024-03-15,FO,717,30,20,0.67
2024-03-16,CA,321,31,24,0.77
2024-03-16,CA,332,46,17,0.37
2024-03-16,CA,717,29,12,0.41
2024-03-16,FA,NA,545,284,0.52
2024-03-16,FO,321,30,37,1.23
2024-03-16,FO,332,46,22,0.48
2024-03-16,FO,717,28,19,0.68
2024-03-17,CA,321,28,22,0.79
2024-03-17,CA,332,46,19,0.41
2024-03-17,CA,717,28,12,0.43
2024-03-17,FA,NA,547,285,0.52
2024-03-17,FO,321,28,34,1.21
2024-03-17,FO,332,46,25,0.54
2024-03-17,FO,717,29,18,0.62
2024-03-18,CA,321,30,24,0.8
2024-03-18,CA,332,46,19,0.41
2024-03-18,CA,717,33,13,0.39
2024-03-18,FA,NA,553,280,0.51
2024-03-18,FO,321,30,31,1.03
2024-03-18,FO,332,45,23,0.51
2024-03-18,FO,717,32,20,0.62
2024-03-19,CA,321,27,27,1
2024-03-19,CA,332,44,21,0.48
2024-03-19,CA,717,34,13,0.38
2024-03-19,FA,NA,548,280,0.51
2024-03-19,FO,321,27,35,1.3
2024-03-19,FO,332,45,22,0.49
2024-03-19,FO,717,31,21,0.68
2024-03-20,CA,321,27,21,0.78
2024-03-20,CA,332,42,21,0.5
2024-03-20,CA,717,29,12,0.41
2024-03-20,FA,NA,527,283,0.54
2024-03-20,FO,321,27,34,1.26
2024-03-20,FO,332,41,21,0.51
2024-03-20,FO,717,30,15,0.5
2024-03-21,CA,321,29,18,0.62
2024-03-21,CA,332,44,21,0.48
2024-03-21,CA,717,35,11,0.31
2024-03-21,FA,NA,556,286,0.51
2024-03-21,FO,321,29,29,1
2024-03-21,FO,332,44,18,0.41
2024-03-21,FO,717,32,17,0.53
2024-03-22,CA,321,29,15,0.52
2024-03-22,CA,332,45,20,0.44
2024-03-22,CA,717,38,11,0.29
2024-03-22,FA,NA,563,284,0.5
2024-03-22,FO,321,29,25,0.86
2024-03-22,FO,332,46,19,0.41
2024-03-22,FO,717,35,17,0.49
2024-03-23,CA,321,26,14,0.54
2024-03-23,CA,332,46,18,0.39
2024-03-23,CA,717,28,11,0.39
2024-03-23,FA,NA,549,283,0.52
2024-03-23,FO,321,26,23,0.88
2024-03-23,FO,332,46,21,0.46
2024-03-23,FO,717,26,19,0.73
2024-03-24,CA,321,28,15,0.54
2024-03-24,CA,332,46,20,0.43
2024-03-24,CA,717,31,12,0.39
2024-03-24,FA,NA,551,286,0.52
2024-03-24,FO,321,27,23,0.85
2024-03-24,FO,332,46,22,0.48
2024-03-24,FO,717,29,16,0.55
2024-03-25,CA,321,27,18,0.67
2024-03-25,CA,332,47,24,0.51
2024-03-25,CA,717,31,15,0.48
2024-03-25,FA,NA,551,237,0.43
2024-03-25,FO,321,26,29,1.12
2024-03-25,FO,332,47,25,0.53
2024-03-25,FO,717,30,23,0.77
2024-03-26,CA,321,27,23,0.85
2024-03-26,CA,332,45,28,0.62
2024-03-26,CA,717,27,13,0.48
2024-03-26,FA,NA,535,225,0.42
2024-03-26,FO,321,27,34,1.26
2024-03-26,FO,332,45,26,0.58
2024-03-26,FO,717,27,20,0.74
2024-03-27,CA,321,26,25,0.96
2024-03-27,CA,332,43,30,0.7
2024-03-27,CA,717,27,13,0.48
2024-03-27,FA,NA,516,232,0.45
2024-03-27,FO,321,26,37,1.42
2024-03-27,FO,332,46,29,0.63
2024-03-27,FO,717,27,19,0.7
2024-03-28,CA,321,27,26,0.96
2024-03-28,CA,332,47,32,0.68
2024-03-28,CA,717,33,12,0.36
2024-03-28,FA,NA,547,284,0.52
2024-03-28,FO,321,26,36,1.38
2024-03-28,FO,332,47,28,0.6
2024-03-28,FO,717,31,17,0.55
2024-03-29,CA,321,30,23,0.77
2024-03-29,CA,332,43,31,0.72
2024-03-29,CA,717,33,9,0.27
2024-03-29,FA,NA,546,284,0.52
2024-03-29,FO,321,27,33,1.22
2024-03-29,FO,332,44,29,0.66
2024-03-29,FO,717,32,20,0.62
2024-03-30,CA,321,29,24,0.83
2024-03-30,CA,332,46,23,0.5
2024-03-30,CA,717,28,14,0.5
2024-03-30,FA,NA,555,284,0.51
2024-03-30,FO,321,28,33,1.18
2024-03-30,FO,332,49,29,0.59
2024-03-30,FO,717,28,18,0.64
2024-03-31,CA,321,28,22,0.79
2024-03-31,CA,332,46,20,0.43
2024-03-31,CA,717,29,15,0.52
2024-03-31,FA,NA,561,296,0.53
2024-03-31,FO,321,28,33,1.18
2024-03-31,FO,332,47,29,0.62
2024-03-31,FO,717,28,20,0.71
2024-04-01,CA,321,30,25,0.83
2024-04-01,CA,332,44,28,0.64
2024-04-01,CA,717,30,17,0.57
2024-04-01,FA,NA,542,319,0.59
2024-04-01,FO,321,30,22,0.73
2024-04-01,FO,332,44,32,0.73
2024-04-01,FO,717,30,16,0.53
2024-04-02,CA,321,28,28,1
2024-04-02,CA,332,44,35,0.8
2024-04-02,CA,717,30,14,0.47
2024-04-02,FA,NA,536,307,0.57
2024-04-02,FO,321,27,27,1
2024-04-02,FO,332,46,34,0.74
2024-04-02,FO,717,30,19,0.63
2024-04-03,CA,321,29,23,0.79
2024-04-03,CA,332,41,36,0.88
2024-04-03,CA,717,32,14,0.44
2024-04-03,FA,NA,511,305,0.6
2024-04-03,FO,321,29,27,0.93
2024-04-03,FO,332,41,34,0.83
2024-04-03,FO,717,31,17,0.55
2024-04-04,CA,321,29,24,0.83
2024-04-04,CA,332,43,34,0.79
2024-04-04,CA,717,31,15,0.48
2024-04-04,FA,NA,532,306,0.58
2024-04-04,FO,321,28,27,0.96
2024-04-04,FO,332,44,33,0.75
2024-04-04,FO,717,31,16,0.52
2024-04-05,CA,321,28,25,0.89
2024-04-05,CA,332,46,24,0.52
2024-04-05,CA,717,34,16,0.47
2024-04-05,FA,NA,556,304,0.55
2024-04-05,FO,321,28,25,0.89
2024-04-05,FO,332,46,29,0.63
2024-04-05,FO,717,34,17,0.5
2024-04-06,CA,321,28,22,0.79
2024-04-06,CA,332,47,25,0.53
2024-04-06,CA,717,27,15,0.56
2024-04-06,FA,NA,546,320,0.59
2024-04-06,FO,321,27,23,0.85
2024-04-06,FO,332,48,28,0.58
2024-04-06,FO,717,28,16,0.57
2024-04-07,CA,321,27,23,0.85
2024-04-07,CA,332,40,27,0.68
2024-04-07,CA,717,34,14,0.41
2024-04-07,FA,NA,512,319,0.62
2024-04-07,FO,321,27,25,0.93
2024-04-07,FO,332,41,28,0.68
2024-04-07,FO,717,31,14,0.45
2024-04-08,CA,321,29,26,0.9
2024-04-08,CA,332,44,38,0.86
2024-04-08,CA,717,30,17,0.57
2024-04-08,FA,NA,536,273,0.51
2024-04-08,FO,321,28,24,0.86
2024-04-08,FO,332,42,31,0.74
2024-04-08,FO,717,30,15,0.5
2024-04-09,CA,321,30,25,0.83
2024-04-09,CA,332,42,40,0.95
2024-04-09,CA,717,27,16,0.59
2024-04-09,CA,789,1,1,1
2024-04-09,FA,NA,502,287,0.57
2024-04-09,FO,321,30,27,0.9
2024-04-09,FO,332,40,34,0.85
2024-04-09,FO,717,27,16,0.59
2024-04-10,CA,321,29,26,0.9
2024-04-10,CA,332,43,39,0.91
2024-04-10,CA,717,29,15,0.52
2024-04-10,FA,NA,496,286,0.58
2024-04-10,FO,321,29,29,1
2024-04-10,FO,332,44,34,0.77
2024-04-10,FO,717,27,18,0.67
2024-04-11,CA,321,29,27,0.93
2024-04-11,CA,332,44,38,0.86
2024-04-11,CA,717,30,17,0.57
2024-04-11,FA,NA,521,286,0.55
2024-04-11,FO,321,29,32,1.1
2024-04-11,FO,332,42,35,0.83
2024-04-11,FO,717,31,17,0.55
2024-04-12,CA,321,29,26,0.9
2024-04-12,CA,332,42,32,0.76
2024-04-12,CA,717,37,13,0.35
2024-04-12,FA,NA,543,299,0.55
2024-04-12,FO,321,29,28,0.97
2024-04-12,FO,332,43,32,0.74
2024-04-12,FO,717,36,18,0.5
2024-04-13,CA,321,29,23,0.79
2024-04-13,CA,332,49,33,0.67
2024-04-13,CA,717,29,13,0.45
2024-04-13,FA,NA,540,305,0.56
2024-04-13,FO,321,29,35,1.21
2024-04-13,FO,332,48,32,0.67
2024-04-13,FO,717,28,17,0.61
2024-04-14,CA,321,28,23,0.82
2024-04-14,CA,332,47,32,0.68
2024-04-14,CA,717,29,14,0.48
2024-04-14,FA,NA,555,299,0.54
2024-04-14,FO,321,28,33,1.18
2024-04-14,FO,332,47,32,0.68
2024-04-14,FO,717,29,18,0.62
2024-04-15,CA,321,26,29,1.12
2024-04-15,CA,332,46,37,0.8
2024-04-15,CA,717,33,18,0.55
2024-04-15,FA,NA,548,294,0.54
2024-04-15,FO,321,26,33,1.27
2024-04-15,FO,332,45,34,0.76
2024-04-15,FO,717,34,18,0.53
2024-04-16,CA,321,29,26,0.9
2024-04-16,CA,332,49,38,0.78
2024-04-16,CA,717,30,18,0.6
2024-04-16,FA,NA,545,291,0.53
2024-04-16,FO,321,28,33,1.18
2024-04-16,FO,332,46,35,0.76
2024-04-16,FO,717,28,18,0.64
2024-04-17,CA,321,29,24,0.83
2024-04-17,CA,332,46,39,0.85
2024-04-17,CA,717,28,16,0.57
2024-04-17,FA,NA,532,287,0.54
2024-04-17,FO,321,29,33,1.14
2024-04-17,FO,332,43,32,0.74
2024-04-17,FO,717,29,18,0.62
2024-04-18,CA,321,30,26,0.87
2024-04-18,CA,332,50,36,0.72
2024-04-18,CA,717,32,16,0.5
2024-04-18,FA,NA,544,291,0.53
2024-04-18,FO,321,30,36,1.2
2024-04-18,FO,332,44,32,0.73
2024-04-18,FO,717,31,20,0.65
2024-04-19,CA,321,30,20,0.67
2024-04-19,CA,332,45,29,0.64
2024-04-19,CA,717,34,13,0.38
2024-04-19,FA,NA,546,285,0.52
2024-04-19,FO,321,30,28,0.93
2024-04-19,FO,332,43,27,0.63
2024-04-19,FO,717,33,20,0.61
2024-04-20,CA,321,29,17,0.59
2024-04-20,CA,332,49,25,0.51
2024-04-20,CA,717,26,13,0.5
2024-04-20,FA,NA,536,307,0.57
2024-04-20,FO,321,28,27,0.96
2024-04-20,FO,332,46,23,0.5
2024-04-20,FO,717,25,17,0.68
2024-04-21,CA,321,27,18,0.67
2024-04-21,CA,332,45,29,0.64
2024-04-21,CA,717,30,12,0.4
2024-04-21,FA,NA,534,301,0.56
2024-04-21,FO,321,27,30,1.11
2024-04-21,FO,332,45,23,0.51
2024-04-21,FO,717,28,17,0.61
2024-04-22,CA,321,28,20,0.71
2024-04-22,CA,332,47,34,0.72
2024-04-22,CA,717,30,13,0.43
2024-04-22,FA,NA,535,284,0.53
2024-04-22,FO,321,28,32,1.14
2024-04-22,FO,332,44,29,0.66
2024-04-22,FO,717,29,17,0.59
2024-04-23,CA,321,28,19,0.68
2024-04-23,CA,332,43,37,0.86
2024-04-23,CA,717,27,11,0.41
2024-04-23,FA,NA,522,281,0.54
2024-04-23,FO,321,27,33,1.22
2024-04-23,FO,332,43,34,0.79
2024-04-23,FO,717,27,20,0.74
2024-04-24,CA,321,28,17,0.61
2024-04-24,CA,332,44,39,0.89
2024-04-24,CA,717,30,13,0.43
2024-04-24,FA,NA,515,284,0.55
2024-04-24,FO,321,28,30,1.07
2024-04-24,FO,332,42,37,0.88
2024-04-24,FO,717,28,20,0.71
2024-04-25,CA,321,29,18,0.62
2024-04-25,CA,332,44,39,0.89
2024-04-25,CA,717,32,14,0.44
2024-04-25,FA,NA,526,286,0.54
2024-04-25,FO,321,29,32,1.1
2024-04-25,FO,332,43,36,0.84
2024-04-25,FO,717,31,22,0.71
2024-04-26,CA,321,29,18,0.62
2024-04-26,CA,332,42,35,0.83
2024-04-26,CA,717,33,13,0.39
2024-04-26,FA,NA,533,300,0.56
2024-04-26,FO,321,29,29,1
2024-04-26,FO,332,40,31,0.78
2024-04-26,FO,717,33,21,0.64
2024-04-27,CA,321,29,15,0.52
2024-04-27,CA,332,44,29,0.66
2024-04-27,CA,717,28,12,0.43
2024-04-27,FA,NA,518,301,0.58
2024-04-27,FO,321,29,30,1.03
2024-04-27,FO,332,45,32,0.71
2024-04-27,FO,717,27,17,0.63
2024-04-28,CA,321,29,16,0.55
2024-04-28,CA,332,42,31,0.74
2024-04-28,CA,717,31,13,0.42
2024-04-28,FA,NA,521,300,0.58
2024-04-28,FO,321,29,32,1.1
2024-04-28,FO,332,41,38,0.93
2024-04-28,FO,717,29,16,0.55
2024-04-29,CA,321,29,16,0.55
2024-04-29,CA,332,46,35,0.76
2024-04-29,CA,717,32,13,0.41
2024-04-29,FA,NA,524,293,0.56
2024-04-29,FO,321,29,36,1.24
2024-04-29,FO,332,45,45,1
2024-04-29,FO,717,32,21,0.66
2024-04-30,CA,321,28,15,0.54
2024-04-30,CA,332,40,32,0.8
2024-04-30,CA,717,30,12,0.4
2024-04-30,FA,NA,500,295,0.59
2024-04-30,FO,321,28,36,1.29
2024-04-30,FO,332,41,42,1.02
2024-04-30,FO,717,27,22,0.81
2024-05-01,CA,321,29,15,0.52
2024-05-01,CA,332,41,22,0.54
2024-05-01,CA,717,28,12,0.43
2024-05-01,FA,NA,514,285,0.55
2024-05-01,FO,321,29,22,0.76
2024-05-01,FO,332,41,31,0.76
2024-05-01,FO,717,28,21,0.75
2024-05-02,CA,321,28,20,0.71
2024-05-02,CA,332,42,27,0.64
2024-05-02,CA,717,32,12,0.38
2024-05-02,FA,NA,524,283,0.54
2024-05-02,FO,321,28,24,0.86
2024-05-02,FO,332,43,33,0.77
2024-05-02,FO,717,31,19,0.61
2024-05-03,CA,321,27,19,0.7
2024-05-03,CA,332,43,26,0.6
2024-05-03,CA,717,33,11,0.33
2024-05-03,FA,NA,529,284,0.54
2024-05-03,FO,321,27,23,0.85
2024-05-03,FO,332,42,32,0.76
2024-05-03,FO,717,33,18,0.55
2024-05-04,CA,321,29,16,0.55
2024-05-04,CA,332,43,19,0.44
2024-05-04,CA,717,25,12,0.48
2024-05-04,CA,789,2,1,0.5
2024-05-04,FA,NA,513,304,0.59
2024-05-04,FO,321,29,24,0.83
2024-05-04,FO,332,43,26,0.6
2024-05-04,FO,717,26,16,0.62
2024-05-05,CA,321,29,14,0.48
2024-05-05,CA,332,44,21,0.48
2024-05-05,CA,717,29,12,0.41
2024-05-05,CA,789,2,2,1
2024-05-05,FA,NA,519,271,0.52
2024-05-05,FO,321,28,24,0.86
2024-05-05,FO,332,43,28,0.65
2024-05-05,FO,717,28,18,0.64
2024-05-05,FO,789,2,1,0.5
2024-05-06,CA,321,28,19,0.68
2024-05-06,CA,332,44,27,0.61
2024-05-06,CA,717,31,13,0.42
2024-05-06,CA,789,2,3,1.5
2024-05-06,FA,NA,545,236,0.43
2024-05-06,FO,321,28,25,0.89
2024-05-06,FO,332,43,36,0.84
2024-05-06,FO,717,32,19,0.59
2024-05-06,FO,789,2,1,0.5
2024-05-07,CA,321,29,20,0.69
2024-05-07,CA,332,47,29,0.62
2024-05-07,CA,717,28,13,0.46
2024-05-07,CA,789,2,3,1.5
2024-05-07,FA,NA,515,235,0.46
2024-05-07,FO,321,28,28,1
2024-05-07,FO,332,42,37,0.88
2024-05-07,FO,717,27,21,0.78
2024-05-07,FO,789,2,1,0.5
2024-05-08,CA,321,31,20,0.65
2024-05-08,CA,332,42,31,0.74
2024-05-08,CA,717,29,13,0.45
2024-05-08,CA,789,2,3,1.5
2024-05-08,FA,NA,512,236,0.46
